Cod_Concessionaria,Cod_Filial,Nome_da_Concessionaria,Nome_da_Filial,Marca_da_Filial,Valor_da_Peca_em_Estoque,Quantidade_da_Peca_em_Estoque,Descricao_da_Peca,Categoria_da_Peca,Data_de_Ultima_Venda_da_Peca,Data_da_Ultima_Entrada_no_Estoque_da_Peca,Peca_Esta_Obsoleta,Quanto_Tempo_a_Peca_Esta_Obsoleta,Nome_da_Marca_da_Peca,Codigo_da_Peca_no_Estoque
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,443.74,6,"LAMPADA, LANTERNA CORTESIA",PECAS ORIGINAIS,2022-07-19,2023-10-03,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-19224
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1954.7,1,"SENSOR, LATERAL DIANT",PECAS ORIGINAIS,2000-01-01,2024-02-24,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-165534
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,0.01,1,"DEFLETOR KIT, RESPINGO PARALAM",PECAS ORIGINAIS,2000-01-01,2024-02-27,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-9164
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,43.63,1,"SUPORTE, PARACHOQUE LATERAL DI",PECAS ORIGINAIS,2024-06-14,2024-06-07,False,0,MITSUBISHI,1-1-114679
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3296.71,2,"ENGATE CJ, TRAS",PECAS ORIGINAIS,2024-05-03,2024-04-23,True,6 MESES A 1 ANO,MITSUBISHI,1-1-165705
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,263.3,1,"MODULO CJ, REBATIMENTO ESPELHO",PECAS ORIGINAIS,2000-01-01,2024-05-21,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-165758
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1456.29,1,"CONDENSADOR CJ, AR CONDICIONAD",PECAS ORIGINAIS,2024-09-17,2024-10-02,False,0,MITSUBISHI,1-1-98836
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,427.78,1,"CORREIA, COMANDO VALVULA",PECAS ORIGINAIS,2024-07-06,2024-08-08,False,0,MITSUBISHI,1-1-18807
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1785.33,1,"INTERRUPTOR, ACIONAMENTO VIDRO",PECAS ORIGINAIS,2000-01-01,2024-01-11,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-165056
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,246.08,1,"GRADE, PARACHOQUE DIANT",PECAS ORIGINAIS,2022-06-17,2022-08-26,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-113355
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,313.09,1,SOBRETAPETES CJ,PECAS ORIGINAIS,2024-10-26,2024-07-30,False,0,MITSUBISHI,1-1-101435
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,19.08,5,PORCA AUTOTRAVANTE,PECAS ORIGINAIS,2021-07-07,2021-11-09,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-97304
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,0.01,1,"ATUADOR, LAVADOR FAROL, LD",PECAS ORIGINAIS,2023-10-07,2024-02-27,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-118135
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,5.16,1,"INTERRUPTOR, LANTERNA FREIO",PECAS ORIGINAIS,2023-07-25,2023-01-12,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-98056
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,365.7,1,"REFORCO, LATERAL PARACHOQUE DI",PECAS ORIGINAIS,2024-05-29,2024-03-28,False,0,MITSUBISHI,1-1-118395
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,436.53,1,"LANTERNA CJ, TETO DIANT - CINZA - 12V - 7.5W",PECAS ORIGINAIS,2000-01-01,2023-07-19,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-36501
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,107.93,1,"ABRACADEIRA, LINHA ADMISSAO AR",PECAS ORIGINAIS,2000-01-01,2021-06-22,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-21007
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,28.78,1,"TAMPA, RADIADOR MOTOR",PECAS ORIGINAIS,2024-10-19,2024-10-25,False,0,MITSUBISHI,1-1-22601
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3266.26,5,KIT  FREIO DIANTEIRO 2,PECAS ORIGINAIS,2023-07-12,2023-08-16,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-31619
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1023.47,3,"CORREIAS CJS, III",PECAS ORIGINAIS,2024-09-26,2024-10-02,False,0,MITSUBISHI,1-1-118336
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,879.68,1,"ESPELHO CJ, RETROVISOR PORTA D",PECAS ORIGINAIS,2000-01-01,2024-07-25,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-165255
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,562.72,3,"AMORTECEDOR, SUSPENSAO DIANT",PECAS ORIGINAIS,2024-10-09,2024-09-27,False,0,MITSUBISHI,1-1-114724
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,26.61,1,"PINO CJ, FREIO",PECAS ORIGINAIS,2024-09-30,2024-06-06,False,0,MITSUBISHI,1-1-106599
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,467.06,10,"FECHADURA KIT, CAPO MOTOR RB",PECAS ORIGINAIS,2024-10-03,2024-09-03,False,0,MITSUBISHI,1-1-167334
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,277.42,1,"TERMINAL CJ, DIRECAO, LE",PECAS ORIGINAIS,2023-09-12,2023-09-04,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-113625
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,589.09,1,"EIXO, PRINCIPAL EMBREAGEM RODA",PECAS ORIGINAIS,2000-01-01,2021-11-09,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-81999
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,2340.16,64,KIT LUBRIFICACAO I - MTECH,PECAS ORIGINAIS,2024-10-30,2024-10-02,False,0,MITSUBISHI,1-1-43706
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,2569.67,1,"PAINEL, ESTRUTURA TRAS",PECAS ORIGINAIS,2022-04-07,2022-06-10,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-8589
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,242.02,10,"PASSAMURO, CONTROLE FREIO ABS",PECAS ORIGINAIS,2000-01-01,2022-09-02,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-97893
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,8.22,1,"MANGUEIRA, INJECAO PARTIDA A F",PECAS ORIGINAIS,2024-09-09,2024-08-29,False,0,MITSUBISHI,1-1-22344
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,36.33,4,"PRESILHA, FIXACAO",PECAS ORIGINAIS,2023-03-31,2022-08-04,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-67545
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,609.07,3,"JUNTA ARTICULADA CJ, BRACO SUS",PECAS ORIGINAIS,2024-01-08,2023-01-13,True,6 MESES A 1 ANO,MITSUBISHI,1-1-114733
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1188.12,8,"LAMPADA, FAROL NEBLINA - 12V-5",PECAS ORIGINAIS,2024-08-20,2023-10-03,False,0,MITSUBISHI,1-1-29775
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,130.42,2,"TENSIONADOR KIT 2, CORREIA ALT",PECAS ORIGINAIS,2024-10-30,2024-10-28,False,0,MITSUBISHI,1-1-105495
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,647.06,1,"ALARME CJ, ELETRONICO",PECAS ORIGINAIS,2023-06-29,2024-06-13,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-112732
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,949.63,1,"GRADE, RADIADOR",PECAS ORIGINAIS,2022-06-17,2022-08-26,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-4678
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,572.29,26,"LAMPADA, LANTERNA TRAS - 12V-2",PECAS ORIGINAIS,2024-10-08,2023-10-03,False,0,MITSUBISHI,1-1-21244
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,982.96,32,"OLEO, MOTOR SAE 10W30 API SN/C",PECAS ORIGINAIS,2024-09-24,2024-09-26,False,0,MITSUBISHI,1-1-168021
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,89.58,1,BUCHA,PECAS ORIGINAIS,2000-01-01,2024-03-20,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-67552
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,113.6,1,"PLACA, PARALAMA DIANT, DIANT L",PECAS ORIGINAIS,2000-01-01,2022-07-28,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-8245
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,280.76,4,"FILTRO CJ, COMBUSTIVEL",PECAS ORIGINAIS,2024-10-07,2024-09-09,False,0,MITSUBISHI,1-1-113607
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1126.08,1,"COBERTURA, PROTECAO INF COMPAR",PECAS ORIGINAIS,2022-12-27,2022-12-21,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-4815
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1293.99,1,"ENGATE CJ, TRASEIRO",PECAS ORIGINAIS,2024-10-23,2024-10-14,False,0,MITSUBISHI,1-1-116412
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,576.86,1,"LANTERNA CJ, LUZES COMBINADAS,",PECAS ORIGINAIS,2022-07-22,2022-07-20,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-109152
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,2481.43,1,"LAMINA CJ, PARACHOQUE DIANT",PECAS ORIGINAIS,2024-02-15,2024-04-15,True,6 MESES A 1 ANO,MITSUBISHI,1-1-166570
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,125.36,1,"CORREIA, BORRACHA REFORCADA MU",PECAS ORIGINAIS,2023-05-22,2024-03-27,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-44193
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,6395.25,1,"EIXO, COLUNA DIR, INF",PECAS ORIGINAIS,2000-01-01,2022-01-12,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-6785
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,0.04,4,"JUNTA, BICO INJETOR",PECAS ORIGINAIS,2021-09-23,2024-02-27,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-76261
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,0.01,1,"CORREIA, DIRECAO HIDR",PECAS ORIGINAIS,2023-07-10,2024-02-27,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-165147
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,4322.31,36,FILTRO CJ  CABINE CARVAO,PECAS ORIGINAIS,2024-10-30,2024-10-08,False,0,MITSUBISHI,1-1-16641
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,206.71,1,"REFORCO, PARACHOQUE DIANT, LE",PECAS ORIGINAIS,2000-01-01,2021-08-27,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-110198
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3421.33,38,LIMPADOR SISTEMA COMB - DIESE,PECAS ORIGINAIS,2024-10-30,2024-09-11,False,0,MITSUBISHI,1-1-104474
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,427.71,23,"LAMPADA, FAROL - 12V-5W",PECAS ORIGINAIS,2024-10-24,2024-06-21,False,0,MITSUBISHI,1-1-19226
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,59.65,2,"FILTRO, COMBUSTIVEL",PECAS ORIGINAIS,2024-10-16,2024-10-23,False,0,MITSUBISHI,1-1-105476
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,446.86,1,"EXTENSAO, EXTREMIDADE TRAS TRA",PECAS ORIGINAIS,2000-01-01,2023-06-01,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-8964
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,26.17,1,"TUBO, RADIADOR AGUA MOTOR",PECAS ORIGINAIS,2024-06-24,2024-08-29,False,0,MITSUBISHI,1-1-3558
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,65.88,6,"ADESIVO, ESPECIFICACAO OLEO",PECAS ORIGINAIS,2024-10-08,2024-10-28,False,0,MITSUBISHI,1-1-21869
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,4844.02,190,"COOLANT, LIQUIDO ARREFECIMENTO",PECAS ORIGINAIS,2024-10-30,2024-09-25,False,0,MITSUBISHI,1-1-33297
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,511.7,13,"PRESILHA, ACABAMENTO LATERAL",PECAS ORIGINAIS,2024-10-23,2024-10-25,False,0,MITSUBISHI,1-1-116078
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,65.01,1,"RETENTOR, TRAS. TAMPA VALVULAS",PECAS ORIGINAIS,2024-08-28,2024-08-27,False,0,MITSUBISHI,1-1-62095
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,155.65,6,PARAFUSO - 12X43,PECAS ORIGINAIS,2024-10-17,2024-10-25,False,0,MITSUBISHI,1-1-48520
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,124.88,1,"ELEMENTO, FILTRO AR MOTOR",PECAS ORIGINAIS,2024-08-14,2024-08-08,False,0,MITSUBISHI,1-1-162133
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,4039.1,1,"ESPELHO CJ, RETROVISOR PORTA D",PECAS ORIGINAIS,2000-01-01,2022-02-02,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-116350
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,915.82,1,"TAMPA, BOCAL ABAST TQ COMB",PECAS ORIGINAIS,2000-01-01,2023-10-27,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-2888
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,248.87,1,"COBERTURA, ESTRIBO CTR",PECAS ORIGINAIS,2024-10-01,2024-10-01,False,0,MITSUBISHI,1-1-12942
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,113.07,1,"REFLETOR KIT, LANTERNA TRAS, L",PECAS ORIGINAIS,2024-06-28,2024-08-19,False,0,MITSUBISHI,1-1-19177
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,134.88,2,"BUCHA, BARRA ESTAB SUSP DIANT",PECAS ORIGINAIS,2024-09-25,2024-07-30,False,0,MITSUBISHI,1-1-101351
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,595.61,1,"EMBREAGEM, HELICE RADIADOR AGU",PECAS ORIGINAIS,2000-01-01,2022-08-11,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-106724
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,43.3,5,"PRESILHA PLASTICA, FIXACAO ISO",PECAS ORIGINAIS,2024-04-11,2024-04-10,True,6 MESES A 1 ANO,MITSUBISHI,1-1-52755
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,788.15,2,"DISCO CJ, FREIO DIANT",PECAS ORIGINAIS,2024-10-24,2024-10-18,False,0,MITSUBISHI,1-1-113596
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,384.43,3,"FILTRO, AR CONDICIONADO",PECAS ORIGINAIS,2024-01-25,2024-08-19,True,6 MESES A 1 ANO,MITSUBISHI,1-1-162139
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1480.27,1,"ESPELHO CJ, RETROVISOR PORTA D",PECAS ORIGINAIS,2022-11-24,2023-01-05,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-118048
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,287.71,3,DESCRICAO NAO CADASTRADA,PECAS ORIGINAIS,2000-01-01,2024-10-02,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-119870
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,208.72,1,"PINCA FREIO CJ, TRASEIRA LD",PECAS ORIGINAIS,2024-10-23,2024-07-31,False,0,MITSUBISHI,1-1-112708
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,50.94,1,"CORREIA, ALTERNADOR BOMBA DAGU",PECAS ORIGINAIS,2024-09-16,2023-09-08,False,0,MITSUBISHI,1-1-109433
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,448.78,2,"COXIM, MOTOR LD",PECAS ORIGINAIS,2024-04-01,2024-05-10,True,6 MESES A 1 ANO,MITSUBISHI,1-1-863
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,621.32,1,"SAIA, LATERRAL, LD",PECAS ORIGINAIS,2000-01-01,2024-03-04,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-167645
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,208.72,1,"PINCA FREIO CJ, TRASEIRA LE",PECAS ORIGINAIS,2024-10-23,2024-07-31,False,0,MITSUBISHI,1-1-112707
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,443.87,2,"FILTRO, COMBUSTIVEL",PECAS ORIGINAIS,2024-04-08,2024-07-24,True,6 MESES A 1 ANO,MITSUBISHI,1-1-162335
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,264.2,2,"BATENTE, AMORTECEDOR SUSP TRAS",PECAS ORIGINAIS,2024-02-08,2024-02-06,True,6 MESES A 1 ANO,MITSUBISHI,1-1-6353
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3106.29,1,"CAPO CJ, MOTOR",PECAS ORIGINAIS,2022-11-17,2022-11-16,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-11500
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,99.22,1,"SUPORTE, COLUNA DIR",PECAS ORIGINAIS,2024-08-29,2024-01-19,False,0,MITSUBISHI,1-1-6792
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,261.03,1,"BASE, MACANETA EXT PORTA TRAS",PECAS ORIGINAIS,2000-01-01,2023-08-11,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-10919
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,648.79,2,"JUNTA, TAMPA CAIXA BALANCINS",PECAS ORIGINAIS,2000-01-01,2024-09-03,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-75533
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1983.88,1,"GRADE, RADIADOR",PECAS ORIGINAIS,2022-06-21,2022-07-01,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-15834
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,669.22,1,"MOLDURA, PARACHOQUE DIANT, LE",PECAS ORIGINAIS,2000-01-01,2024-03-25,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-114285
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,7988.77,1,"FAROL CJ, DIANTEIRO LD",PECAS ORIGINAIS,2024-01-25,2024-03-11,True,6 MESES A 1 ANO,MITSUBISHI,1-1-99384
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,69.82,1,"COBERTURA, LATERAL FILTRO AR",PECAS ORIGINAIS,2000-01-01,2022-04-27,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-164775
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1747.78,11,"PARAFUSO E PASTILHA ASSY, FEIX",PECAS ORIGINAIS,2024-10-25,2024-10-28,False,0,MITSUBISHI,1-1-23854
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1941.3,2,"JUNTA, CABECOTE MOTOR",PECAS ORIGINAIS,2024-09-23,2024-10-18,False,0,MITSUBISHI,1-1-46210
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,79.0,1,"BUJAO, DIFERENCIAL DIANT",PECAS ORIGINAIS,2024-08-26,2024-09-09,False,0,MITSUBISHI,1-1-5586
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,99.74,1,"TRAVA, TAMPA BOCAL ENCHIMENTO",PECAS ORIGINAIS,2024-08-28,2024-06-10,False,0,MITSUBISHI,1-1-11866
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3578.69,1,"LANTERNA, LUZES COMBINADAS CJ,",PECAS ORIGINAIS,2024-03-12,2024-04-02,True,6 MESES A 1 ANO,MITSUBISHI,1-1-151720
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1087.87,1,"PROTETOR CJ, CARTER OLEO MOTOR",PECAS ORIGINAIS,2024-08-28,2024-05-23,False,0,MITSUBISHI,1-1-165764
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3321.05,1,"FAROL CJ, DIANTEIRO LD",PECAS ORIGINAIS,2022-12-26,2023-08-08,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-18573
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,17.66,1,"PARAFUSO, C/FLANGE - 10X20",PECAS ORIGINAIS,2021-09-30,2021-09-16,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-73321
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,293.66,1,"ESPACADOR, ROLAMENTO DIFERENCI",PECAS ORIGINAIS,2024-05-27,2024-06-10,False,0,MITSUBISHI,1-1-56694
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,11.89,1,"CLIPE, CONSOLE ASSOALHO",PECAS ORIGINAIS,2000-01-01,2022-01-21,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-88962
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,2282.72,1,"JUNTA JG, REPARO MOTOR",PECAS ORIGINAIS,2024-06-13,2024-10-25,False,0,MITSUBISHI,1-1-167925
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,162.66,1,"ADESIVO, PILAR CENTRAL, LD",PECAS ORIGINAIS,2022-02-25,2022-04-14,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-88622
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1103.47,2,"BATERIA, 12V 65AH",PECAS ORIGINAIS,2024-06-21,2024-06-26,False,0,MITSUBISHI,1-1-111318
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,669.29,1,"PARACHOQUE, IMPULSAO",PECAS ORIGINAIS,2022-06-27,2022-07-18,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-113883
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,906.07,1,"PROTETOR CJ, CARTER OLEO DO MO",PECAS ORIGINAIS,2024-07-31,2024-09-20,False,0,MITSUBISHI,1-1-118111
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1387.1,41,"OLEO, MOTOR - SAE 5W-30 SINTET",PECAS ORIGINAIS,2024-10-22,2024-09-26,False,0,MITSUBISHI,1-1-168019
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,380.53,1,"BATENTE, SUSPENSAO TRAS",PECAS ORIGINAIS,2000-01-01,2024-05-02,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-106791
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,57.59,2,"JUNTA, LINHA COMB",PECAS ORIGINAIS,2022-06-22,2021-08-19,True,2 ANOS A 3 ANOS,MITSUBISHI,1-1-77708
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1016.66,6,"VELA, IGNICAO",PECAS ORIGINAIS,2000-01-01,2024-09-03,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-77308
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,5516.5,164,"OLEO, MOTOR - SAE 5W-30 SINTET",PECAS ORIGINAIS,2024-10-30,2024-10-10,False,0,MITSUBISHI,1-1-168018
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,2045.17,1,"SENSOR, ALTA TEMPERATURA GASES",PECAS ORIGINAIS,2024-10-24,2024-09-20,False,0,MITSUBISHI,1-1-118440
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,3782.09,1,"ESPELHO CJ, RETROVISOR EXT POR",PECAS ORIGINAIS,2023-07-04,2023-09-08,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-16073
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,42.77,6,"ANEL VEDACAO, CAIXA T/M",ACESSORIOS ORIGINAIS,2023-12-06,2023-12-01,True,6 MESES A 1 ANO,MITSUBISHI,1-1-108534
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,41.25,2,PORCA - 6,PECAS ORIGINAIS,2024-07-12,2024-08-19,False,0,MITSUBISHI,1-1-97852
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,235.52,2,"CALCO JG, FREIO TRAS.",PECAS ORIGINAIS,2000-01-01,2024-10-08,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-100746
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1683.5,1,"MANGUEIRA, DESCARGA A/C",PECAS ORIGINAIS,2024-10-08,2024-10-02,False,0,MITSUBISHI,1-1-17016
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,752.32,1,PNEU - 215/45 R18,PNEUS,2000-01-01,2022-08-11,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-1414
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,296.09,1,"JUNTA, ENTRADA AR TANQUE COMBU",PECAS ORIGINAIS,2000-01-01,2024-09-03,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-91304
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,113.54,3,"FILTRO, AR MOTOR",PECAS ORIGINAIS,2000-01-01,2024-05-02,True,MAIS DE 3 ANOS,MITSUBISHI,1-1-162943
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,692.74,1,"SENSOR, ESTACIONAMENTO EMBUTID",PECAS ORIGINAIS,2023-04-10,2023-02-09,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-103368
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,526.0,37,"PRESILHA, FIXACAO",PECAS ORIGINAIS,2024-08-27,2024-08-19,False,0,MITSUBISHI,1-1-47782
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,1940.28,3,"AUTOMATIZADOR CJ, SUBIDA VIDRO",PECAS ORIGINAIS,2024-09-11,2024-05-23,False,0,MITSUBISHI,1-1-112734
0,0-1-1,CCM,CCM AUTOS 1,MITSUBISHI,543.67,7,"LAMPADA, HALOGENA 12V 60/55W",PECAS ORIGINAIS,2023-10-25,2021-05-20,True,1 ANO A 2 ANOS,MITSUBISHI,1-1-22111
